epoch,acc,loss,mse,val_acc,val_loss,val_mse
54,0.75125,0.5144618526101112,0.16989891,0.72,0.623959481716156,0.2091814
55,0.7575,0.5077932998538017,0.16817291,0.71,0.6133604645729065,0.20689325
56,0.76125,0.507562093436718,0.1677623,0.71,0.6081418395042419,0.20500891
57,0.77125,0.5074133053421974,0.16728546,0.72,0.6052414178848267,0.20309433
58,0.7775,0.5049217194318771,0.16603674,0.71,0.6028576493263245,0.2018387
59,0.7825,0.502100445330143,0.16481023,0.71,0.6007130742073059,0.20099069
60,0.7875,0.5016287639737129,0.16441756,0.71,0.5990453958511353,0.19966468
61,0.79,0.5008557289838791,0.16387074,0.72,0.597843587398529,0.1982144
62,0.78875,0.49858031421899796,0.16285524,0.71,0.5948343873023987,0.19724871
63,0.79125,0.49627427756786346,0.16197568,0.71,0.5909267663955688,0.19617859
64,0.79125,0.4961405321955681,0.1618429,0.71,0.5892110466957092,0.19505581
65,0.79125,0.49520230293273926,0.161416,0.715,0.5864925980567932,0.19377014
66,0.79125,0.49357870221138,0.16083921,0.73,0.5819576382637024,0.19179584
67,0.79125,0.4935668185353279,0.1607929,0.73,0.580427348613739,0.19099425
68,0.7925,0.49265528470277786,0.1604185,0.735,0.5782701373100281,0.19046289
69,0.7925,0.4916829839348793,0.160069,0.73,0.5764729380607605,0.1898923
70,0.79125,0.49173901975154877,0.15997334,0.725,0.5746829509735107,0.18940197
71,0.7925,0.49019985646009445,0.15940604,0.73,0.5732944011688232,0.18877107
72,0.79,0.49120938032865524,0.15960035,0.73,0.5717371106147766,0.18792954
73,0.7925,0.4880250468850136,0.1583407,0.73,0.5683786869049072,0.18721248
74,0.79375,0.4864531382918358,0.1576919,0.735,0.5670680999755859,0.18631886
75,0.79,0.48614826053380966,0.15737982,0.74,0.5666139721870422,0.1854737
76,0.79125,0.48222558200359344,0.1558423,0.74,0.5649377107620239,0.18436784
77,0.795,0.47894909977912903,0.15438472,0.74,0.5594819784164429,0.1831868
78,0.79625,0.4752403572201729,0.15330684,0.765,0.5592634677886963,0.18233593
79,0.7975,0.48148367553949356,0.15494645,0.78,0.5616307854652405,0.17811239
80,0.79875,0.477384090423584,0.15299982,0.765,0.5571466088294983,0.17753927
81,0.8025,0.4930416941642761,0.15632445,0.76,0.5606768727302551,0.18273619
82,0.825,0.44523581862449646,0.14014497,0.775,0.5417669415473938,0.1783751
83,0.83375,0.4265907481312752,0.13166207,0.765,0.5400926470756531,0.17800878
84,0.78375,0.5265207961201668,0.16886833,0.79,0.5396590828895569,0.17192002
85,0.79875,0.5307116806507111,0.16725051,0.77,0.5499458909034729,0.18085371
86,0.83375,0.4050677753984928,0.12518297,0.8,0.4778682589530945,0.15369721
87,0.86125,0.38589827716350555,0.113873035,0.81,0.46830257773399353,0.15018436
88,0.86125,0.40256838500499725,0.121069536,0.815,0.4564049243927002,0.14616741
89,0.85,0.42163053900003433,0.12879017,0.81,0.45976001024246216,0.1484007
90,0.8325,0.43838270753622055,0.13626629,0.81,0.46556416153907776,0.15059124
91,0.8675,0.37491144239902496,0.111585185,0.855,0.4194602966308594,0.12582883
92,0.84,0.4977724477648735,0.136197,0.86,0.4053455591201782,0.12175063
93,0.84,0.44717590510845184,0.13326554,0.86,0.3998597264289856,0.12058669
94,0.84125,0.42780887335538864,0.12959914,0.86,0.4041426181793213,0.12146003
95,0.8425,0.41579122096300125,0.1261485,0.855,0.42224952578544617,0.12666571
96,0.8475,0.4087525010108948,0.12357191,0.835,0.518807590007782,0.14046675
97,0.86125,0.3937320113182068,0.11707615,0.83,0.532035231590271,0.14553767
98,0.8725,0.38306713476777077,0.113303035,0.83,0.4751617908477783,0.1445641
99,0.87625,0.3751400299370289,0.11069628,0.83,0.4620685875415802,0.14308989
100,0.8775,0.3738490156829357,0.10995579,0.83,0.45855212211608887,0.14210372
101,0.86375,0.39620332047343254,0.118695095,0.81,0.497990220785141,0.15709963
102,0.84125,0.4286784343421459,0.13170405,0.795,0.5137149691581726,0.16472018
103,0.84625,0.40739912167191505,0.124951474,0.795,0.5000385046005249,0.1612851
104,0.85875,0.38576558604836464,0.11576094,0.81,0.4786989092826843,0.15216625
105,0.8725,0.3675219863653183,0.10737393,0.82,0.47260719537734985,0.1471619
106,0.865,0.39390619844198227,0.11284495,0.83,0.4927046298980713,0.14477527
107,0.865,0.39011868834495544,0.11165584,0.835,0.6574463844299316,0.14450972
108,0.86625,0.38871458172798157,0.11098832,0.835,0.6608807444572449,0.14432353
109,0.79,0.5116440951824188,0.16161713,0.755,0.592839241027832,0.18939541
110,0.65375,0.6545263566076756,0.23382513,0.605,0.6809381246566772,0.24527793
111,0.59,0.5901174321770668,0.2096799,0.575,0.6061161160469055,0.21347679
112,0.76,0.5360791236162186,0.17846066,0.765,0.5589485764503479,0.19052139
113,0.7475,0.5758055746555328,0.19521675,0.67,0.5897048711776733,0.2042844
114,0.695,0.5798817798495293,0.19837345,0.64,0.6077573895454407,0.21071844
115,0.69,0.5879807248711586,0.20255727,0.65,0.795163094997406,0.21452564
116,0.68875,0.5971121937036514,0.20148952,0.655,0.8091022372245789,0.22051884
117,0.69875,0.6203822791576385,0.19947815,0.66,0.8842920064926147,0.2279624
118,0.71125,0.6258581727743149,0.19661136,0.665,0.9515576362609863,0.23121174
119,0.71625,0.6141977831721306,0.1922551,0.67,0.8870899081230164,0.22747141
120,0.71375,0.5903993993997574,0.18710572,0.665,0.785458505153656,0.20972738
121,0.70875,0.5486306473612785,0.18733492,0.66,0.5809915065765381,0.20111361
122,0.69625,0.5767998024821281,0.19752058,0.69,0.5740282535552979,0.19820221
123,0.69375,0.5840107798576355,0.20011501,0.7,0.5701169371604919,0.19629239
124,0.7075,0.5785920023918152,0.19762178,0.71,0.5700702667236328,0.19609879
125,0.72625,0.5684370547533035,0.19335552,0.72,0.5766687989234924,0.19805115
126,0.73625,0.5714944005012512,0.189059,0.72,0.5935608148574829,0.20161486
127,0.74375,0.5611393749713898,0.18544656,0.715,0.7065348625183105,0.205634
128,0.7425,0.5533063635230064,0.18179081,0.715,0.8415837287902832,0.20609125
129,0.7325,0.5424957200884819,0.17805073,0.725,0.6413283348083496,0.20347609
130,0.73125,0.5412812680006027,0.17771773,0.705,0.6118350028991699,0.20167765
131,0.73375,0.5445337817072868,0.17897885,0.705,0.6106831431388855,0.20107323
132,0.73125,0.5467757284641266,0.17982517,0.71,0.6233217120170593,0.20111313
133,0.73375,0.5467253923416138,0.17965809,0.71,0.659420907497406,0.20109177
134,0.74125,0.5444874688982964,0.17861545,0.72,0.6396822333335876,0.20016098
135,0.7475,0.5409536212682724,0.17727934,0.725,0.6134796738624573,0.19868736
136,0.75,0.5386823937296867,0.17629406,0.725,0.6037138104438782,0.19755648
137,0.7525,0.5370909124612808,0.1755153,0.73,0.6010406613349915,0.19694784
138,0.75125,0.535622127354145,0.1748029,0.735,0.601822018623352,0.1966689
139,0.74875,0.5341973379254341,0.17413738,0.735,0.6029707789421082,0.1964292
140,0.75,0.5328903570771217,0.17355114,0.735,0.601985514163971,0.19601831
141,0.75125,0.5317836478352547,0.17306888,0.735,0.5987673401832581,0.19541872
142,0.755,0.5310657620429993,0.17272381,0.73,0.5955590605735779,0.19479975
143,0.7525,0.5305347889661789,0.17244004,0.73,0.5932060480117798,0.19425263
144,0.75875,0.5299895852804184,0.17214161,0.73,0.5920683741569519,0.19383544
145,0.76375,0.5292001441121101,0.17175665,0.735,0.5913834571838379,0.19347659
146,0.7625,0.5281505808234215,0.17128265,0.74,0.5903171896934509,0.19309533
147,0.76125,0.5270411148667336,0.17079225,0.74,0.5887706875801086,0.1926781
148,0.76125,0.526044487953186,0.17034715,0.745,0.5873475074768066,0.19227219
149,0.7625,0.5251806974411011,0.1699553,0.745,0.5863795280456543,0.19191338
150,0.7625,0.5243294313549995,0.16957739,0.745,0.5857449173927307,0.19158241
151,0.765,0.5233781710267067,0.16917358,0.75,0.5851548910140991,0.19123727
152,0.76875,0.5222629681229591,0.16871859,0.745,0.58439040184021,0.19082361
153,0.7675,0.5183279514312744,0.16716453,0.74,0.5813497304916382,0.18968931
154,0.7675,0.5178197026252747,0.16702133,0.74,0.5807082653045654,0.18917689
155,0.77,0.5184835642576218,0.16730943,0.74,0.5820280313491821,0.18906088
156,0.76625,0.5179339647293091,0.16711882,0.745,0.5832775235176086,0.18891458
157,0.77,0.5168173313140869,0.16671133,0.75,0.5836241245269775,0.18866396
158,0.77,0.5149445310235023,0.16598661,0.75,0.5832788348197937,0.18836671
159,0.77,0.5126746743917465,0.16508457,0.75,0.5834712982177734,0.1880837
160,0.76875,0.5121278837323189,0.16488945,0.755,0.586279034614563,0.1878644
161,0.7675,0.5120487883687019,0.16487461,0.755,0.6330862641334534,0.18769024
162,0.7675,0.5115327164530754,0.16468711,0.74,0.6327842473983765,0.1875117
163,0.76375,0.5109829157590866,0.16449983,0.745,0.6324290633201599,0.18738678
164,0.76375,0.510092094540596,0.16415854,0.745,0.6320540904998779,0.1873434
165,0.76375,0.5086220949888229,0.16355622,0.745,0.6315944790840149,0.18734583
166,0.7675,0.5072170943021774,0.16295213,0.745,0.6313838958740234,0.18740338
167,0.7675,0.5063924193382263,0.16257495,0.745,0.63138747215271,0.18748894
168,0.765,0.5058537125587463,0.16230945,0.745,0.6314695477485657,0.18756409
169,0.765,0.5048481076955795,0.16184826,0.75,0.6314327716827393,0.18762444
170,0.76875,0.5028148144483566,0.16095631,0.75,0.6316697597503662,0.18785316
171,0.77,0.5002931281924248,0.15983805,0.75,0.6329732537269592,0.18849441
172,0.775,0.49846862256526947,0.15897366,0.745,0.6359982490539551,0.18959793
173,0.77875,0.4976411685347557,0.15850936,0.74,0.6397997140884399,0.19078635
174,0.78,0.4970775321125984,0.15815216,0.74,0.6423367857933044,0.19179659
175,0.78,0.49396925419569016,0.15702784,0.74,0.6439829468727112,0.19277097
176,0.78125,0.4953356608748436,0.15733689,0.745,0.6471056342124939,0.19274487
177,0.78125,0.4963129013776779,0.15734892,0.75,0.6512543559074402,0.19305207
178,0.78125,0.4910820797085762,0.15533766,0.75,0.646562933921814,0.19259782
179,0.7875,0.4859776496887207,0.15338288,0.745,0.6406435370445251,0.19235697
180,0.79,0.48237599432468414,0.1517708,0.75,0.6403473019599915,0.19315523
181,0.7925,0.4713863730430603,0.15158857,0.745,0.5697152018547058,0.18989243
182,0.7875,0.4659339413046837,0.15136115,0.74,0.5448103547096252,0.18368283
183,0.79,0.4732125997543335,0.15187769,0.735,0.5398948788642883,0.18126576
184,0.6275,0.701898068189621,0.24741505,0.59,0.7147045135498047,0.25756723
185,0.485,0.762009859085083,0.28443173,0.505,0.6835064888000488,0.24881928
186,0.6,0.5784123316407204,0.1993189,0.655,0.6070126295089722,0.21043395
187,0.80875,0.5379129573702812,0.17612067,0.705,0.5939609408378601,0.2037222
188,0.7375,0.556223601102829,0.1859254,0.67,0.6002650260925293,0.20698978
189,0.695,0.5789511129260063,0.19691643,0.675,0.6002901196479797,0.2075404
190,0.69875,0.5808946192264557,0.19781134,0.675,0.5976320505142212,0.20708212
191,0.705,0.5683054625988007,0.1929845,0.685,0.6085541248321533,0.21055937
192,0.71875,0.5569511502981186,0.18858705,0.68,0.6388870477676392,0.21581288
193,0.72125,0.5577009990811348,0.18357037,0.69,0.6791285872459412,0.21611556
194,0.73625,0.543787308037281,0.17801075,0.705,0.6453424692153931,0.21170282
195,0.74125,0.5346402451395988,0.17437512,0.7,0.6195281744003296,0.20693065
196,0.75,0.5216107964515686,0.17365703,0.71,0.5983709096908569,0.20250969
197,0.7475,0.5174624472856522,0.17308019,0.71,0.5812253952026367,0.19866332
198,0.75125,0.5256748273968697,0.1755927,0.705,0.5791105031967163,0.19784841
199,0.75375,0.5266058370471001,0.17569984,0.71,0.583591103553772,0.19858238
200,0.7575,0.5226253345608711,0.1739531,0.715,0.5963647961616516,0.20080033
201,0.76,0.5182943642139435,0.1715276,0.71,0.6062303781509399,0.20219728
202,0.76625,0.5067564398050308,0.1681422,0.72,0.5936824679374695,0.19949952
203,0.77,0.5046367347240448,0.16708973,0.735,0.5882874131202698,0.19778603
204,0.77125,0.5038431137800217,0.16652781,0.73,0.5888773798942566,0.19732402
205,0.76875,0.5030562058091164,0.16600817,0.73,0.5930055379867554,0.19746424
206,0.7725,0.5020523965358734,0.16546309,0.73,0.596678614616394,0.19749105
207,0.7725,0.49979621917009354,0.16459206,0.73,0.596243679523468,0.19720002
208,0.78,0.4974191412329674,0.16378532,0.73,0.593392014503479,0.19688791
209,0.78,0.496072880923748,0.16325152,0.735,0.5919436812400818,0.19690534
210,0.7775,0.495236873626709,0.16280949,0.735,0.5928601622581482,0.19731878
211,0.77875,0.4938669577240944,0.16214794,0.725,0.5958988070487976,0.19831434
212,0.78,0.49240198731422424,0.16148786,0.725,0.5986801385879517,0.19920388
213,0.78,0.4912266731262207,0.16097967,0.715,0.5992624759674072,0.19944958
214,0.78,0.48999132961034775,0.16047776,0.715,0.5983829498291016,0.19929132
215,0.785,0.4891936480998993,0.1601268,0.72,0.5973061919212341,0.19900446
216,0.79,0.48866724967956543,0.15987232,0.715,0.5964826941490173,0.19871292
217,0.79,0.48795774579048157,0.15955126,0.715,0.5957176685333252,0.1984201
218,0.7875,0.4870704561471939,0.15917385,0.715,0.59488844871521,0.19812272
219,0.7875,0.48607783764600754,0.15875907,0.715,0.593975305557251,0.19781639
220,0.78875,0.4852130860090256,0.15839426,0.715,0.5932066440582275,0.19753304
221,0.7875,0.4844948798418045,0.15809335,0.715,0.5926093459129333,0.19727896
222,0.78875,0.48387909680604935,0.15784208,0.72,0.5920969247817993,0.19704442
223,0.79125,0.4833003878593445,0.15762006,0.72,0.5914914011955261,0.19680838
224,0.79125,0.4827369600534439,0.15741074,0.72,0.5908157229423523,0.19657682
225,0.79375,0.4821619763970375,0.15719359,0.715,0.5901818871498108,0.19636966
226,0.795,0.4816185235977173,0.15697874,0.715,0.5897505283355713,0.19620973
227,0.79375,0.48107731342315674,0.15676335,0.715,0.5895043015480042,0.19609694
228,0.79375,0.48052258789539337,0.15654501,0.725,0.5894108414649963,0.19603123
229,0.79375,0.47993945330381393,0.15631999,0.725,0.5894543528556824,0.19601701
230,0.79375,0.47927702218294144,0.15607202,0.725,0.5895760655403137,0.19605522
231,0.79375,0.47852444648742676,0.15578614,0.72,0.5898040533065796,0.19614942
232,0.7925,0.47771405428647995,0.15546586,0.715,0.5878173112869263,0.19566943
233,0.79,0.4769150987267494,0.15514699,0.71,0.584029495716095,0.19407141
234,0.7925,0.4760522097349167,0.15477303,0.71,0.5855244398117065,0.19429941
235,0.79125,0.4761758893728256,0.15471461,0.71,0.5889749526977539,0.19468288
236,0.79375,0.4747196286916733,0.15413101,0.715,0.5872259140014648,0.19480926
237,0.7925,0.4721469134092331,0.15360756,0.715,0.5856654644012451,0.19489744
238,0.78875,0.4754239395260811,0.15462132,0.715,0.5913127660751343,0.19559413
239,0.78875,0.4752122238278389,0.1541194,0.71,0.5981810092926025,0.19590414
240,0.7925,0.47321513295173645,0.15330538,0.715,0.5959861278533936,0.19507332
241,0.79375,0.46773001551628113,0.151708,0.71,0.5886330604553223,0.19465104
242,0.795,0.4662364795804024,0.15113445,0.71,0.5856382250785828,0.19452524
243,0.79375,0.46729177981615067,0.15131253,0.71,0.5878368616104126,0.19453722
244,0.79625,0.4672154411673546,0.15119332,0.71,0.5918627977371216,0.1944988
245,0.8,0.46171237528324127,0.14929341,0.71,0.5927965044975281,0.19573048
246,0.795,0.46244431287050247,0.14973274,0.71,0.5954707264900208,0.1964755
247,0.79125,0.4673124998807907,0.1514363,0.71,0.6083759069442749,0.19730736
248,0.795,0.46859748661518097,0.15167993,0.725,0.6103589534759521,0.1956501
249,0.79625,0.46096470952033997,0.14980812,0.72,0.5965502858161926,0.19445768
